日期时间,代码,中文名称,英文名称,交易类型,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,买一,卖一
20250812130324.0,616,高山企业,EMINENCE ENT,,0.07,-0.001,-1.40845,0.071,0.069,0.071,0.069,1770000,122975,0.069,0.07
20250812090002.0,617,百利保控股,PALIBURG HOLD,,0.28,0.0,0.0,0.28,0.0,0.0,0.0,0,0,0.28,0.285
20250812135101.0,618,北大资源,PKU RESOURCES,,0.16,-0.001,-0.62112,0.161,0.155,0.166,0.155,312000,50400,0.159,0.161
20250812135203.0,619,南华金融,SOUTH CHINA FIN,,0.275,-0.005,-1.78571,0.28,0.28,0.28,0.255,478000,129220,0.275,0.28
20250812131615.0,620,大唐西市,DTXS SILK ROAD,,0.69,-0.01,-1.42857,0.7,0.74,0.74,0.69,178000,125360,0.69,0.71
20250812130017.0,622,威华达控股,OSHIDORI,,0.48,-0.01,-2.04082,0.49,0.48,0.48,0.48,6000,2880,0.48,0.53
20250812135017.0,623,中视金桥,SINOMEDIA,,2.65,-0.03,-1.1194,2.68,2.63,2.69,2.63,190000,505700,2.65,2.68
20250812112142.0,626,大众金融控股,PUBLIC FIN HOLD,,1.34,-0.03,-2.18978,1.37,1.36,1.36,1.34,12000,16240,1.34,1.36
20250812093924.0,627,日本共生,JAPAN KYOSEI,,0.65,0.0,0.0,0.65,0.0,0.0,0.0,0,0,0.57,0.98
20250812135145.0,628,通通ＡＩ社交,TONGTONG AI SOC,,0.275,0.01,3.77359,0.265,0.27,0.275,0.27,580000,157790,0.265,0.275
20250812113621.0,629,悦达国际控股,YUE DA INTL,,0.3,-0.02,-6.25,0.32,0.3,0.3,0.3,120000,36000,0.29,0.3
20250812131837.0,630,隽泰控股,AMCO UNITED,,0.285,0.0,0.0,0.285,0.285,0.285,0.285,20000,5700,0.28,0.31
20250812135513.0,631,三一国际,SANY INT'L,,7.42,0.03,0.40595,7.39,7.5,7.62,7.4,7901320,59444034,7.42,7.43
20250812135454.0,632,中港石油,CHK OIL,,0.52,0.0,0.0,0.52,0.52,0.52,0.51,7820000,4014640,0.51,0.53
20250812105217.0,635,彩星集团,PLAYMATES,,0.53,-0.01,-1.85185,0.54,0.53,0.53,0.53,170000,90100,0.53,0.54
20250812135354.0,636,KLN,KLN,,8.45,0.01,0.11848,8.44,8.44,8.57,8.43,370000,3142515,8.44,8.45
20250812130022.0,637,利记,LEE KEE,,0.145,0.0,0.0,0.145,0.0,0.0,0.0,0,0,0.145,0.166
20250812135515.0,639,首钢资源,SHOUGANG RES,,2.98,0.06,2.0548,2.92,2.9,2.98,2.9,13055334,38541755,2.97,2.98
20250812134719.0,640,星谦发展,INFINITY DEV,,1.17,0.07,6.36364,1.1,1.13,1.2,1.13,1028000,1186240,1.16,1.19
20250812133615.0,641,中国恒天立信国际,CHTC FONG'S INT,,0.315,-0.01,-3.07692,0.325,0.315,0.32,0.315,10000,3160,0.3,0.315
20250812131321.0,643,恒富控股,CARRY WEALTH,,0.61,0.01,1.66667,0.6,0.6,0.62,0.57,10480000,6283900,0.61,0.62
20250812132733.0,645,安域亚洲,ARES ASIA,,0.157,0.0,0.0,0.157,0.157,0.157,0.157,42000,6594,0.145,0.164
20250812130016.0,646,中国环保科技,CHINA ENV TEC,,0.176,0.0,0.0,0.176,0.0,0.0,0.0,0,0,0.168,0.199
20250812085500.0,648,京玖康疗－新,SOFTMEDX-NEW,,0.38,0.0,0.0,0.38,0.0,0.0,0.0,0,0,0.0,0.0
20250812130007.0,650,普达特科技,PRODUCTIVE TECH,,0.208,0.005,2.46305,0.203,0.203,0.208,0.203,158000,32094,0.205,0.208
20250812135150.0,653,卓悦控股,BONJOUR HOLD,,0.105,-0.004,-3.66973,0.109,0.108,0.108,0.105,576000,60984,0.105,0.107
20250812135412.0,655,香港华人有限公司,HK CHINESE LTD,,0.29,0.0,0.0,0.29,0.285,0.29,0.285,564000,162350,0.29,0.295
20250812135529.0,656,复星国际,FOSUN INTL,,5.43,0.09,1.68539,5.34,5.36,5.44,5.34,4728699,25458529,5.41,5.43
20250812132353.0,657,环科国际,G-VISION INT'L,,0.029,0.0,0.0,0.029,0.027,0.029,0.026,244000,6872,0.027,0.029
20250812134915.0,658,中国高速传动,C TRANSMISSION,,1.38,0.02,1.47059,1.36,1.37,1.39,1.36,169000,233500,1.37,1.38
20250812134054.0,659,周大福创建,CTF SERVICES,,7.77,-0.01,-0.12854,7.78,7.78,7.79,7.76,139999,1088462,7.76,7.77
20250812132511.0,660,玮俊生物科技,WAI CHUN BIOTEC,,0.16,0.032,25.0,0.128,0.147,0.16,0.147,80000,12040,0.144,0.159
20250812133958.0,661,中国大冶有色金属,CDAYENONFER,,0.06,0.001,1.69492,0.059,0.059,0.06,0.058,7802140,456426,0.058,0.06
20250812113810.0,662,亚洲金融,ASIA FINANCIAL,,4.65,-0.05,-1.06383,4.7,4.7,4.7,4.65,26000,121200,4.65,4.7
20250812085500.0,663,金山能源,KING STONE ENGY,,0.102,0.0,0.0,0.102,0.0,0.0,0.0,0,0,0.0,0.0
20250812135330.0,666,瑞浦兰钧,REPT BATTERO,,11.79,-0.25,-2.07641,12.04,12.2,12.35,11.64,4426000,52688736,11.75,11.79
20250812135523.0,667,中国东方教育,CHINA EAST EDU,,8.85,-0.2,-2.20995,9.05,9.05,9.15,8.76,4837000,43141217,8.85,8.86
20250812135450.0,669,创科实业,TECHTRONIC IND,,98.5,0.2,0.20346,98.3,98.35,99.0,97.85,2075715,204464871,98.45,98.5
20250812135125.0,670,中国东方航空股份,CHINA EAST AIR,,2.91,-0.01,-0.34247,2.92,2.92,2.95,2.9,1184000,3456720,2.9,2.91
20250812135320.0,672,众安集团,ZHONGAN GROUP,,0.159,-0.004,-2.45399,0.163,0.161,0.161,0.158,1309000,209128,0.158,0.159
20250812113343.0,673,中国卫生集团,CHINA HEALTH,,0.65,0.0,0.0,0.65,0.65,0.65,0.65,108000,70200,0.64,0.68
20250812131935.0,674,中国唐商,CHINA TANGSHANG,,0.086,0.001,1.17647,0.085,0.086,0.086,0.086,4000,344,0.081,0.086
20250812113341.0,675,坚宝国际,K & P INT'L,,0.42,0.0,0.0,0.42,0.0,0.0,0.0,0,0,0.385,0.41
20250812093002.0,676,创信国际,PEGASUS INT'L,,1.03,0.0,0.0,1.03,0.0,0.0,0.0,0,0,1.02,1.15
20250812134921.0,677,金源发展国际实业,GOLDEN RES DEV,,0.355,-0.005,-1.38889,0.36,0.36,0.36,0.355,148000,53260,0.355,0.36
20250812130010.0,679,亚洲联网科技,ASIA TELE-NET,,1.06,0.0,0.0,1.06,0.0,0.0,0.0,0,0,1.02,1.07
20250812135145.0,681,中民控股,CHI PEOPLE HOLD,,0.031,-0.001,-3.125,0.032,0.032,0.032,0.031,1912836,60071,0.03,0.032
20250812131502.0,682,超大现代,CHAODA MODERN,,0.22,0.002,0.91743,0.218,0.216,0.241,0.216,213010,49055,0.225,0.239
20250812135416.0,683,嘉里建设,KERRY PPT,,21.3,-0.5,-2.29358,21.8,21.6,21.64,21.3,337682,7227741,21.3,21.32
20250812105520.0,684,亚伦国际,ALLAN INT'L,,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0,0,0.59,0.62
20250812090406.0,685,世界华文媒体,MEDIA CHINESE,,0.208,0.0,0.0,0.208,0.0,0.0,0.0,0,0,0.0,0.208
20250812132421.0,686,北京能源国际,BJ ENERGY INTL,,1.4,-0.02,-1.40845,1.42,1.4,1.4,1.4,164000,229600,1.4,1.41
20250812135041.0,687,泰升集团,TYSAN HOLDINGS,,0.26,-0.015,-5.45455,0.275,0.275,0.3,0.26,1286000,352310,0.265,0.27
20250812135433.0,688,中国海外发展,CHINA OVERSEAS,,13.86,0.18,1.31579,13.68,13.59,13.95,13.56,5720595,79115178,13.86,13.87
20250812130017.0,689,长盈集团（控股）,EPI (HOLDINGS),,0.11,0.0,0.0,0.11,0.11,0.11,0.11,120000,13200,0.11,0.113
20250812135449.0,690,联康生物科技集团,UNI-BIO GROUP,,0.164,0.004,2.5,0.16,0.16,0.165,0.16,22400000,3642060,0.163,0.164
20250812135456.0,691,山水水泥,SHANSHUI CEMENT,,0.88,-0.02,-2.22222,0.9,0.9,0.9,0.82,392000,344420,0.83,0.86
20250812130755.0,693,陈唱国际,TAN CHONG INT'L,,1.46,0.0,0.0,1.46,0.0,0.0,0.0,0,0,1.46,1.53
20250812135516.0,694,北京首都机场股份,BEIJING AIRPORT,,3.0,0.0,0.0,3.0,3.0,3.03,2.99,3771998,11326534,3.0,3.01
20250812134002.0,695,东吴水泥,DONGWU CEMENT,,4.01,0.01,0.25,4.0,3.96,4.17,3.96,850000,3420520,3.99,4.02
20250812135330.0,696,中国民航信息网络,TRAVELSKY TECH,,12.47,0.25,2.04583,12.22,12.3,12.58,12.14,3346700,41642406,12.47,12.48
20250812135516.0,697,首程控股,SHOUCHENG,,1.93,-0.02,-1.02564,1.95,1.95,1.96,1.91,27698400,53482962,1.92,1.93
20250812134707.0,698,通达集团,TONGDA GROUP,,0.114,-0.002,-1.72414,0.116,0.117,0.117,0.114,3660000,421260,0.113,0.116
20250812135528.0,700,腾讯控股,TENCENT,,556.0,-5.0,-0.89127,561.0,557.5,564.5,556.0,8326570,4656991054,556.0,556.5
20250812133116.0,701,CNT GROUP,CNT GROUP,,0.212,0.0,0.0,0.212,0.0,0.0,0.0,0,0,0.218,0.231
20250812085500.0,702,中国油气控股,SINO OIL & GAS,,0.034,0.0,0.0,0.034,0.0,0.0,0.0,0,0,0.0,0.0
20250812135325.0,703,FUTURE BRIGHT,FUTURE BRIGHT,,0.17,0.01,6.25,0.16,0.16,0.171,0.16,587000,98846,0.17,0.171
20250812135514.0,704,和嘉控股,HUSCOKE HLDGS,,0.134,-0.001,-0.74074,0.135,0.21,0.21,0.101,535000,87720,0.121,0.148
20250812085500.0,707,亚洲电视控股,ATV HOLDINGS,,0.06,0.0,0.0,0.06,0.0,0.0,0.0,0,0,0.0,0.0
20250812085500.0,708,恒大汽车,EVERG VEHICLE,,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0,0,0.0,0.0
20250812130001.0,709,佐丹奴国际,GIORDANO INT'L,,1.5,-0.01,-0.66225,1.51,1.51,1.51,1.49,160000,239920,1.49,1.51
20250812135529.0,710,京东方精电,BOE VARITRONIX,,6.5,-0.03,-0.45942,6.53,6.6,6.75,6.49,3502999,23171408,6.49,6.51
20250812090044.0,711,亚洲联合基建控股,ASIA ALLIED INF,,0.435,0.0,0.0,0.435,0.0,0.0,0.0,0,0,0.425,0.435
20250812130006.0,712,卡姆丹克太阳能,COMTEC SOLAR,,0.1,-0.001,-0.9901,0.101,0.101,0.101,0.1,1222500,123067,0.101,0.103
20250812130143.0,713,世界（集团）,WORLD HOUSEWARE,,0.485,0.0,0.0,0.485,0.0,0.0,0.0,0,0,0.48,0.485
20250812134311.0,716,胜狮货柜,SINGAMAS CONT,,0.71,0.0,0.0,0.71,0.71,0.71,0.7,2320000,1639540,0.7,0.71
20250812134734.0,717,英皇资本,EMPEROR CAPITAL,,0.091,0.001,1.11111,0.09,0.09,0.091,0.089,4146001,371676,0.09,0.091
20250812130956.0,718,太和控股,TAI UNITED HOLD,,0.049,0.002,4.25532,0.047,0.047,0.049,0.047,1495000,72175,0.047,0.05
20250812135429.0,719,山东新华制药股份,SHANDONG XINHUA,,7.96,-0.09,-1.11801,8.05,8.08,8.14,7.88,2646000,21089400,7.93,7.96
20250812130012.0,720,意达利控股,AUTO ITALIA,,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0,0,0.135,0.14
20250812135340.0,721,中国金融国际,C FIN INT INV,,0.059,0.002,3.50877,0.057,0.056,0.059,0.056,2290000,128810,0.056,0.059
20250812132940.0,722,联合医务,UMP,,0.47,-0.01,-2.08333,0.48,0.49,0.49,0.47,52000,25060,0.47,0.49
20250812134136.0,723,信保环球控股,RELIANCE GLO HL,,0.27,-0.015,-5.26316,0.285,0.28,0.28,0.265,881064,239316,0.27,0.28
20250812085500.0,724,瑞鑫国际集团,RUIXIN INT'L,,0.105,0.0,0.0,0.105,0.0,0.0,0.0,0,0,0.0,0.0
20250812114838.0,725,恒都集团,PERENNIAL INT'L,,0.63,0.0,0.0,0.63,0.0,0.0,0.0,0,0,0.61,0.63
20250812110109.0,726,筑友智造科技,DIT GROUP,,0.068,0.0,0.0,0.068,0.0,0.0,0.0,0,0,0.067,0.076
20250812134807.0,727,皇冠环球集团,CROWNICORP,,1.29,0.0,0.0,1.29,1.29,1.29,1.29,40000,51600,1.18,1.29
20250812135529.0,728,中国电信,CHINA TELECOM,,6.15,-0.05,-0.80645,6.2,6.23,6.23,6.09,23236144,142496349,6.14,6.15
20250812134512.0,730,首惠产业金融,CAPITAL IND FIN,,0.125,-0.001,-0.79365,0.126,0.125,0.125,0.125,250000,31250,0.123,0.127
20250812134454.0,731,建发新胜,C&D NEWIN,,0.191,-0.019,-9.04762,0.21,0.2,0.2,0.19,4140000,801900,0.191,0.195
20250812134914.0,732,信利国际,TRULY INT'L,,1.22,0.03,2.52101,1.19,1.18,1.23,1.18,3739292,4510429,1.2,1.22
20250812130002.0,733,合富辉煌,HOPEFLUENT,,0.345,0.0,0.0,0.345,0.0,0.0,0.0,0,0,0.335,0.365
20250812134459.0,736,中国置业投资,CHINA PPT INV,,0.22,0.015,7.31707,0.205,0.22,0.22,0.22,3000,660,0.196,0.2
20250812134623.0,737,湾区发展,BAY AREA DEV,,1.85,-0.02,-1.06952,1.87,1.85,1.86,1.85,59500,110275,1.85,1.87
20250812090256.0,738,莱尔斯丹,LE SAUNDA,,0.243,0.0,0.0,0.243,0.0,0.0,0.0,0,0,0.243,0.265
20250812135506.0,743,亚洲水泥（中国）,ASIA CEMENT CH,,2.97,0.13,4.57747,2.84,2.86,2.99,2.84,2903997,8476820,2.96,2.97
20250812130437.0,745,中国国家文化产业,CN CULTURE GP,,0.62,0.0,0.0,0.62,0.62,0.63,0.62,115600,71148,0.62,0.77
20250812132241.0,746,理文化工,L & M CHEMICAL,,5.02,0.03,0.6012,4.99,4.97,5.04,4.94,184000,919340,5.0,5.02
20250812134251.0,747,渖阳公用发展股份,SHENYANG PUBLIC,,0.08,0.016,25.0,0.064,0.064,0.086,0.064,1220000,86034,0.068,0.075
20250812134009.0,750,水发兴业能源,SFSY ENERGY,,0.295,-0.01,-3.27869,0.305,0.295,0.305,0.295,278000,82390,0.295,0.3
20250812135114.0,751,创维集团,SKYWORTH GROUP,,3.18,-0.04,-1.24224,3.22,3.2,3.22,3.17,1858000,5940340,3.18,3.19
20250812135500.0,752,PICO FAR EAST,PICO FAR EAST,,2.55,0.0,0.0,2.55,2.55,2.57,2.55,116000,296560,2.55,2.56
20250812135528.0,753,中国国航,AIR CHINA,,5.35,0.04,0.7533,5.31,5.31,5.43,5.31,7508927,40442148,5.36,5.37
20250812135503.0,754,合生创展集团,HOPSON DEV HOLD,,3.75,0.01,0.26738,3.74,3.78,3.79,3.71,1584572,5915101,3.74,3.75
20250812132007.0,755,大方广瑞德,DEVGREAT,,0.45,0.005,1.1236,0.445,0.45,0.45,0.45,10000,4500,0.43,0.45
20250812132617.0,756,森美控股,SUMMI,,0.75,-0.03,-3.84615,0.78,0.78,0.78,0.75,29200,22120,0.75,0.79
20250812133315.0,757,阳光能源,SOLARGIGA,,0.091,0.0,0.0,0.091,0.091,0.091,0.091,50000,4550,0.09,0.093
20250812135317.0,759,CEC INT'L HOLD,CEC INT'L HOLD,,0.3,-0.005,-1.63934,0.305,0.3,0.305,0.285,1378000,405890,0.3,0.305
20250812114411.0,760,新天地产集团,TALENT PPT GP,,0.134,0.0,0.0,0.134,0.0,0.0,0.0,0,0,0.133,0.152
20250812135413.0,762,中国联通,CHINA UNICOM,,10.12,0.01,0.09891,10.11,10.13,10.2,10.03,18434652,186062810,10.11,10.12
20250812135527.0,763,中兴通讯,ZTE,,25.46,0.52,2.085,24.94,24.9,25.62,24.84,11311966,286728910,25.46,25.48
20250812110244.0,764,永恒策略,ETERNITY INV,,0.495,-0.035,-6.60377,0.53,0.495,0.495,0.495,11800,5799,0.51,0.53
20250812131140.0,765,PERFECTECH INTL,PERFECTECH INTL,,0.42,-0.01,-2.32558,0.43,0.335,0.42,0.335,134000,46830,0.355,0.45
20250812135229.0,767,中基长寿科学,ZHONG JI LS,,0.6,0.03,5.26316,0.57,0.57,0.6,0.57,75000,43300,0.6,0.61
20250812135300.0,768,开明投资,UBA INVESTMENTS,,0.057,0.003,5.55556,0.054,0.051,0.057,0.05,1530000,80320,0.053,0.056
20250812085500.0,769,中国稀土,CHINA RAREEARTH,,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0,0,0.0,0.0
20250812095202.0,770,SHANGHAI GROWTH,SHANGHAI GROWTH,,0.28,0.0,0.0,0.28,0.0,0.0,0.0,0,0,0.24,0.28
20250812114150.0,771,自动系统,AUTOMATED SYS,,1.01,-0.01,-0.98039,1.02,1.02,1.02,1.01,12000,12160,1.01,1.02
20250812135441.0,772,阅文集团,CHINA LIT,,30.9,-1.02,-3.19549,31.92,32.08,32.08,30.86,1818830,56622842,30.86,30.9
20250812134948.0,775,长江生命科技,CKLIFE SCIENCES,,0.96,0.0,0.0,0.96,0.97,0.97,0.95,5960200,5738026,0.95,0.96
20250812134701.0,776,帝国科技集团,IMPERIUM TEC GP,,1.17,0.03,2.63158,1.14,1.14,1.18,1.14,60000,69005,1.14,1.17
20250812135318.0,777,网龙,NETDRAGON,,11.14,-0.14,-1.24114,11.28,11.28,11.29,11.13,501000,5608751,11.14,11.18
20250812135502.0,780,同程旅行,TONGCHENGTRAVEL,,19.71,0.12,0.61256,19.59,19.59,19.75,19.48,3314750,64998615,19.71,19.72
20250812135230.0,784,凌锐控股,LING YUI,,0.078,0.0,0.0,0.078,0.078,0.078,0.078,60000,4680,0.076,0.084
20250812135502.0,788,中国铁塔,CHINA TOWER,,11.64,-0.16,-1.35593,11.8,11.8,11.81,11.6,8633054,100696197,11.64,11.65
20250812131654.0,789,雅天妮集团,ARTINI HLDG,,0.335,0.0,0.0,0.335,0.0,0.0,0.0,0,0,0.335,0.35
20250812134357.0,794,锦胜集团（控股）,COME SURE GROUP,,0.158,0.0,0.0,0.158,0.0,0.0,0.0,0,0,0.161,0.0
20250812113016.0,797,第七大道,7ROAD,,0.64,0.01,1.5873,0.63,0.66,0.66,0.64,44000,28920,0.64,0.72
20250812133137.0,798,中电光谷,CEOVU,,0.249,0.0,0.0,0.249,0.0,0.0,0.0,0,0,0.242,0.25
20250812135401.0,799,IGG,IGG,,4.93,-0.09,-1.79283,5.02,5.02,5.02,4.87,5365326,26409343,4.92,4.93
20250812085500.0,802,中国钱包,CHINA E-WALLET,,0.045,0.0,0.0,0.045,0.0,0.0,0.0,0,0,0.0,0.0
20250812134710.0,804,鼎石资本,PINESTONE,,0.265,0.01,3.92157,0.255,0.26,0.265,0.26,30000,7825,0.265,0.28
20250812132528.0,805,新吉奥房车,NEW GONOW RV,,1.18,0.04,3.50877,1.14,1.13,1.18,1.12,132000,152720,1.13,1.17
20250812135215.0,806,惠理集团,VALUE PARTNERS,,2.2,0.02,0.91743,2.18,2.18,2.21,2.17,524000,1148730,2.19,2.2
20250812104443.0,807,上海实业环境,SIICENVIRONMENT,,1.11,0.0,0.0,1.11,1.11,1.11,1.11,15000,16650,1.11,1.12
20250812133011.0,809,大成生化科技,GLOBAL BIO-CHEM,,0.097,-0.003,-3.0,0.1,0.096,0.099,0.096,2016000,197954,0.097,0.099
20250812130013.0,810,中国铸晨８１,CH CASTSON 81,,0.141,-0.001,-0.70423,0.142,0.141,0.141,0.141,30000,4230,0.136,0.141
20250812134358.0,811,新华文轩,XINHUA WINSHARE,,12.02,0.05,0.41771,11.97,11.99,12.07,11.9,166800,1997820,12.02,12.05
20250812085500.0,812,西证国际证券,SWSI,,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0,0,0.0,0.0
20250812135431.0,813,世茂集团,SHIMAO GROUP,,0.45,-0.025,-5.26316,0.475,0.475,0.48,0.44,85444244,38772310,0.45,0.455
20250812130831.0,814,北京京客隆,JINGKELONG,,0.34,0.0,0.0,0.34,0.325,0.34,0.325,48000,15750,0.325,0.34
20250812135132.0,815,中国白银集团,CHI SILVER GP,,0.445,-0.005,-1.11111,0.45,0.44,0.45,0.44,5104000,2270170,0.445,0.45
20250812131802.0,816,金茂服务,JINMAO SERVICES,,3.22,-0.03,-0.92308,3.25,3.25,3.25,3.21,125302,405535,3.22,3.23
20250812135406.0,817,中国金茂,CHINA JINMAO,,1.51,0.02,1.34228,1.49,1.49,1.52,1.49,14352808,21597425,1.51,1.52
20250812133115.0,818,高阳科技,HI SUN TECH,,0.49,-0.01,-2.0,0.5,0.495,0.5,0.49,687000,338910,0.49,0.495
20250812135504.0,819,天能动力,TIANNENG POWER,,6.87,-0.04,-0.57887,6.91,6.91,6.94,6.83,2424000,16681520,6.87,6.88
20250812133113.0,821,汇盈控股（新）,VC HOLDINGS-NEW,,0.7,-0.03,-4.10959,0.73,0.66,0.74,0.65,192080,135816,0.7,0.72
20250812093412.0,822,嘉瑞国际,KA SHUI INT'L,,0.34,0.0,0.0,0.34,0.0,0.0,0.0,0,0,0.325,0.335
20250812135504.0,825,新世界百货中国,NWDS CHINA,,0.31,0.01,3.33333,0.3,0.3,0.355,0.29,3329000,1028140,0.305,0.31
20250812135425.0,826,天工国际,TIANGONG INT'L,,2.08,-0.01,-0.47847,2.09,2.1,2.11,2.07,4950000,10323270,2.08,2.09
20250812132050.0,827,玖源集团,KO YO GROUP,,0.025,0.0,0.0,0.025,0.0,0.0,0.0,0,0,0.024,0.026
20250812131055.0,828,王朝酒业,DYNASTY WINES,,0.3,0.005,1.69492,0.295,0.295,0.3,0.29,2016000,594450,0.29,0.3
20250812132820.0,829,神冠控股,SHENGUAN HLDGS,,0.32,0.005,1.5873,0.315,0.315,0.32,0.31,264000,83410,0.31,0.32
20250812133843.0,830,中国建筑兴业,CSC DEVELOPMENT,,1.51,0.01,0.66667,1.5,1.51,1.55,1.51,280000,423820,1.5,1.52
20250812095329.0,831,利亚零售,CR ASIA,,0.36,0.0,0.0,0.36,0.0,0.0,0.0,2000,720,0.355,0.36
20250812130507.0,832,建业地产,CENTRAL CHINA,,0.097,-0.004,-3.9604,0.101,0.097,0.097,0.097,173000,16681,0.096,0.099
20250812134154.0,833,华讯,ALLTRONICS,,0.49,0.0,0.0,0.49,0.48,0.52,0.48,276000,135080,0.48,0.49
20250812104446.0,834,康大食品,KANGDA FOOD,,0.229,0.006,2.69058,0.223,0.229,0.229,0.229,4000,916,0.22,0.245
20250812135311.0,836,华润电力,CHINA RES POWER,,19.97,0.1,0.50327,19.87,19.87,20.08,19.87,5821576,116411955,19.96,19.97
20250812133141.0,837,谭木匠,CARPENTER TAN,,5.92,0.06,1.02389,5.86,5.86,5.93,5.86,377000,2225565,5.91,5.93
20250812135426.0,838,亿和控股,EVA HOLDINGS,,0.78,0.01,1.2987,0.77,0.77,0.78,0.77,3679990,2845271,0.77,0.78
20250812135300.0,839,中教控股,CHINA EDU GROUP,,2.8,0.02,0.71942,2.78,2.79,2.82,2.77,4170090,11674223,2.8,2.81
20250812133402.0,840,天业节水,TIANYE WATER,,0.226,-0.006,-2.58621,0.232,0.235,0.235,0.191,350000,70094,0.205,0.226
20250812134331.0,841,木薯资源,CASSAVA RES,,0.089,0.0,0.0,0.089,0.0,0.0,0.0,0,0,0.09,0.099
20250812132351.0,842,理士国际,LEOCH INT'L,,1.91,0.0,0.0,1.91,1.91,1.92,1.9,141000,268870,1.9,1.92
20250812131402.0,844,广泰国际控股,GREATIME INTL,,0.37,0.0,0.0,0.37,0.0,0.0,0.0,0,0,0.345,0.425
20250812085500.0,845,恒盛地产,GLORIOUS PPT H,,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0
20250812100648.0,846,明发集团,MINGFA GROUP,,0.144,0.0,0.0,0.144,0.0,0.0,0.0,0,0,0.0,0.162
20250812132139.0,848,茂业国际,MAOYE INT'L,,0.137,-0.001,-0.72464,0.138,0.141,0.143,0.137,692000,96236,0.137,0.141
20250812133215.0,851,盛源控股,SHENG YUAN HLDG,,0.35,0.02,6.06061,0.33,0.35,0.35,0.35,70000,24500,0.275,0.4
20250812085500.0,852,海峡石油化工,STRONG PETRO,,0.166,0.0,0.0,0.166,0.0,0.0,0.0,0,0,0.0,0.0
20250812135502.0,853,微创医疗,MICROPORT,,12.95,-0.07,-0.53763,13.02,13.02,13.28,12.72,25788504,337118500,12.95,12.96
20250812135441.0,854,威雅利,WILLAS-ARRAY,,12.99,-0.09,-0.68807,13.08,12.99,12.99,12.99,2000,25980,0.0,12.88
20250812134600.0,855,中国水务,CHINA WATER,,6.23,-0.01,-0.16026,6.24,6.16,6.26,6.16,248400,1547488,6.22,6.23
20250812135456.0,856,伟仕佳杰,VSTECS,,10.12,-0.12,-1.17188,10.24,10.17,10.21,9.65,17788000,176515260,10.11,10.12
20250812135504.0,857,中国石油股份,PETROCHINA,,7.65,0.11,1.45889,7.54,7.51,7.69,7.51,38734858,295718147,7.64,7.65
20250812134747.0,858,精优药业,EXTRAWELL PHAR,,0.119,0.0,0.0,0.119,0.116,0.121,0.116,3710000,444700,0.119,0.121
20250812131721.0,859,中昌国际控股,ZHONGCHANG INTL,,0.121,0.0,0.0,0.121,0.0,0.0,0.0,0,0,0.103,0.119
20250812135336.0,860,ＡＰＯＬＬＯ出行,APOLLO FMG,,0.74,-0.02,-2.63158,0.76,0.74,0.74,0.74,11800,8434,0.73,0.74
20250812134930.0,861,神州控股,DC HOLDINGS,,3.01,-0.02,-0.66007,3.03,3.02,3.05,3.01,841000,2546370,3.01,3.03
20250812135304.0,862,远见控股,VISION VALUES,,0.038,-0.002,-5.0,0.04,0.038,0.038,0.036,300000,11120,0.037,0.038
20250812135503.0,863,ＯＳＬ集团,OSL GROUP,,15.11,0.12,0.80053,14.99,15.0,15.2,14.8,1754949,26347893,15.1,15.11
20250812130016.0,864,永利地产发展,WING LEE PPT,,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0,0,0.13,0.158
20250812091848.0,865,建德国际控股,JIANDE INT'L,,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0,0,0.036,0.043
20250812135448.0,866,中国秦发,CHINA QINFA,,2.21,-0.14,-5.95745,2.35,2.38,2.38,2.17,11104779,24955652,2.2,2.22
20250812135504.0,867,康哲药业,CMS,,13.36,0.03,0.22506,13.33,13.33,13.5,13.26,4162990,55688338,13.35,13.36
20250812135425.0,868,信义玻璃,XINYI GLASS,,8.57,0.07,0.82353,8.5,8.57,8.64,8.47,7319960,62756092,8.57,8.59
20250812115551.0,869,彩星玩具,PLAYMATES TOYS,,0.58,-0.01,-1.69492,0.59,0.59,0.59,0.58,60000,35320,0.58,0.59
20250812102400.0,871,中国疏浚环保,CH DREDG ENV,,0.072,0.0,0.0,0.072,0.072,0.072,0.072,80000,5760,0.071,0.072
20250812133921.0,873,世茂服务,SHIMAO SERVICES,,0.75,-0.01,-1.31579,0.76,0.76,0.76,0.75,615000,461350,0.74,0.75
20250812135325.0,874,白云山,BAIYUNSHAN PH,,17.92,0.07,0.39216,17.85,17.82,18.02,17.82,1693980,30401664,17.91,17.92
20250812134310.0,875,从玉智农,CONGYU INTE AGR,,0.35,-0.005,-1.40845,0.355,0.37,0.37,0.345,341600,118388,0.345,0.355
20250812111805.0,876,佳兆业健康,KAISA HEALTH,,0.02,-0.001,-4.76191,0.021,0.02,0.02,0.02,1540000,30800,0.02,0.021
20250812130001.0,878,金朝阳集团,SOUNDWILL HOLD,,6.1,0.0,0.0,6.1,6.1,6.1,6.1,2000,12200,6.08,6.1
